date,factor_return,gross_weight,net_weight,n_stocks,split
2000-06-01,0.060678085035173315,1.0,0.2562475064535958,2661,test
2000-07-01,0.037511993669412255,0.9999999999999999,0.1670936777593246,2675,test
2000-08-01,0.028553887924808882,1.0,0.17899997748151483,2665,test
2000-09-01,0.006251262770432904,1.0,0.2982248645404951,2646,test
2000-10-01,-0.017426631934392277,1.0,0.26802574833640636,2632,test
2000-11-01,-0.02976567803257599,1.0,0.26811898721184,2618,test
2000-12-01,-0.025365298148830186,1.0,0.3102078647130218,2615,test
2001-01-01,0.27082207263602553,1.0,0.3846156802398298,2622,test
2001-02-01,0.09051162050077662,1.0,-0.08151465732167192,2613,test
2001-03-01,0.029062831006962716,1.0,-0.01104599360311243,2614,test
2001-04-01,0.024476535233369703,1.0,0.10475107878207604,2611,test
2001-05-01,0.03724613140331607,1.0,0.11232135428864191,2601,test
2001-06-01,0.008360483785180246,1.0,0.07753899726117411,2614,test
2001-07-01,0.032588098729649066,1.0,0.08082171564151636,2636,test
2001-08-01,0.019504190163051528,1.0,0.12366660109372445,2614,test
2001-09-01,0.020875509943682542,1.0,0.1540243366362991,2623,test
2001-10-01,0.02009658441496485,1.0,0.12810452423237179,2623,test
2001-11-01,0.005319807253315787,1.0,0.13852603231582963,2630,test
2001-12-01,0.017407716375932417,1.0,0.21345461459723883,2649,test
2002-01-01,0.05081801507027353,1.0,0.2753000870188515,2662,test
2002-02-01,0.028390847054715687,1.0,0.0931980009833089,2658,test
2002-03-01,0.024544562805683665,1.0,0.16171879604215467,2664,test
2002-04-01,0.03998570881591988,1.0,0.15367797396840693,2663,test
2002-05-01,0.032723523444022524,1.0,0.19326706720488115,2655,test
2002-06-01,0.01763048598456713,1.0,0.1816732723853714,2651,test
2002-07-01,0.01635091962690037,1.0,0.1672368400138311,2684,test
2002-08-01,0.0398772501736888,1.0,0.11138436036812911,2695,test
2002-09-01,0.008294502422375682,1.0,0.1706148114791258,2699,test
2002-10-01,0.029001142732553976,1.0,0.22325869868794862,2688,test
2002-11-01,-0.018292940238943275,1.0,0.14578282093913605,2705,test
2002-12-01,0.06431299435633718,0.9999999999999999,0.09657382065440102,2707,test
2003-01-01,0.017198444209896014,1.0,0.2496531113801927,2693,test
2003-02-01,-0.0028239125791626567,1.0,0.074401173141969,2684,test
2003-03-01,-0.0036999095810330727,1.0,0.11376885662317666,2684,test
2003-04-01,-0.004388500797798058,1.0,0.17021838449487608,2681,test
2003-05-01,-0.0003772854178821013,1.0,0.16428592264330405,2690,test
2003-06-01,0.011223407952293492,1.0,0.13025782699828645,2692,test
2003-07-01,0.011467088660933716,1.0,0.1273149266643257,2748,test
2003-08-01,0.020438600451837513,1.0,0.1857750816249279,2752,test
2003-09-01,0.02431433629011354,1.0,0.2506102126842061,2666,test
2003-10-01,0.010786593368554982,1.0,0.17268578794533898,2654,test
2003-11-01,0.007370228865839964,1.0,0.2564176495660422,2722,test
2003-12-01,0.02377847431717718,1.0,0.28021602237166887,2707,test
2004-01-01,0.0475382972655973,1.0,0.2854582362968922,2694,test
2004-02-01,0.007948310210189666,1.0,0.1607056490672045,2688,test
2004-03-01,0.02100583028567277,1.0,0.2750507770350233,2693,test
2004-04-01,-0.004116024818645007,1.0,0.32217848261836995,2688,test
2004-05-01,0.005925686851367884,1.0,0.27979496115203434,2692,test
2004-06-01,0.01934986888076674,1.0,0.24954890336256266,2689,test
2004-07-01,0.002952437478206067,1.0,0.2624143403804973,2726,test
2004-08-01,0.0041890755853729,1.0,0.24200159002864008,2740,test
2004-09-01,0.025081199098197823,1.0,0.20201054806311516,2753,test
2004-10-01,0.0050189843601505645,0.9999999999999999,0.18966837952601112,2759,test
2004-11-01,0.03720467548361105,1.0,0.16110993671030832,2770,test
2004-12-01,0.02732471316816323,1.0,0.18651032450281477,2779,test
2005-01-01,0.023742194793055896,1.0,0.15157054156934155,2776,test
2005-02-01,0.0031753463002241345,1.0,0.12928464353752464,2769,test
2005-03-01,0.0005922416294168972,1.0,0.18255783309678159,2786,test
2005-04-01,-0.005019271093704679,1.0,0.19310637873373185,2793,test
2005-05-01,0.02031170675355215,1.0,0.19003931004935118,2797,test
2005-06-01,0.018096572254989434,1.0,0.19116656838561807,2793,test
2005-07-01,0.01464741292308214,1.0,0.1663843922829551,2815,test
2005-08-01,0.008392586750333591,0.9999999999999999,0.1579381659723617,2818,test
2005-09-01,0.001069129470726418,1.0,0.2083395534013251,2826,test
2005-10-01,0.0007862580722486079,1.0,0.17219489313955472,2822,test
2005-11-01,0.01677834676261798,1.0,0.14642655659851941,2815,test
2005-12-01,0.012244004377621395,1.0,0.23993445397248644,2809,test
2006-01-01,0.02608749875481285,1.0,0.21977051747974924,2801,test
2006-02-01,0.0062634242712732375,0.9999999999999999,0.1215814897764312,2789,test
2006-03-01,0.0032695949441896664,1.0,0.1089891729150573,2783,test
2006-04-01,0.004169811649248824,1.0,0.2122941072956767,2773,test
2006-05-01,-0.012001892873739728,1.0,0.21269856421058242,2762,test
2006-06-01,0.0004893081262016827,1.0,0.16678781814806548,2753,test
2006-07-01,-0.0015251027631682235,1.0,0.21346944118343042,2749,test
2006-08-01,0.021477040884422947,1.0,0.23250936567315705,2744,test
2006-09-01,0.00868239155158547,1.0,0.20731839982480868,2737,test
2006-10-01,0.016545590109304113,1.0,0.22027360998698978,2724,test
2006-11-01,0.010150458907992413,0.9999999999999999,0.2206850709360137,2712,test
2006-12-01,0.018168176960373903,1.0,0.2529651524657291,2697,test
2007-01-01,0.012971951533164303,1.0,0.25210066341053117,2675,test
2007-02-01,0.00636520718534384,1.0,0.17115892270997451,2666,test
2007-03-01,0.0006441401997852249,1.0,0.17964833207150804,2646,test
2007-04-01,0.004926880540070788,1.0,0.2476043947971338,2627,test
2007-05-01,0.006378666940340566,1.0,0.27658065682615646,2614,test
2007-06-01,-0.0013048659705605212,1.0,0.30702585618805756,2588,test
2007-07-01,-0.021927048431837345,1.0,0.21394540637297874,2569,test
2007-08-01,-0.008556499752558988,1.0,0.21152633278626115,2552,test
2007-09-01,-0.0012254056403060564,1.0,0.28890445046912017,2532,test
2007-10-01,0.007815510521281006,1.0,0.32653214617004833,2507,test
2007-11-01,-0.04156045401861526,1.0,0.31353568891476147,2489,test
2007-12-01,-0.0011687178562907103,1.0,0.29695141705765193,2469,test
2008-01-01,0.008698297657526607,1.0,0.34992392606195855,2470,test
2008-02-01,0.030037729031145013,1.0,0.07104882138046402,2460,test
2008-03-01,0.0033759458883618454,1.0,0.16114325408693245,2446,test
2008-04-01,0.014992173646133375,1.0,0.23383303543081188,2437,test
2008-05-01,0.00957376306206236,1.0,0.2983578118950627,2417,test
2008-06-01,-0.027244339905989613,1.0,0.26202844081508214,2401,test
2008-07-01,0.02765084563628294,1.0,0.23554590571141018,2398,test
2008-08-01,0.016082249451344295,1.0,0.1517438362452744,2391,test
2008-09-01,-0.028762907947013614,1.0,0.21363328936622847,2384,test
2008-10-01,-0.0357590057290908,1.0,0.22704540799728468,2371,test
2008-11-01,-0.022665834414322,1.0,0.23506706514207956,2363,test
2008-12-01,0.05670815130695542,1.0,0.3303479340979262,2363,test
2009-01-01,0.05844233247968599,1.0,0.33643840169866296,2362,test
2009-02-01,-0.009934432480763321,1.0,0.0924002942807248,2353,test
2009-03-01,0.060796253194826066,1.0,0.17186092043244097,2337,test
2009-04-01,0.007231688618927878,1.0,0.17963579664563215,2328,test
2009-05-01,0.0031639844055908854,1.0,0.10928719204446276,2326,test
2009-06-01,0.027486664673537723,1.0,0.14222350838631798,2319,test
2009-07-01,0.03108906410702637,1.0,0.1716736816035102,2328,test
2009-08-01,0.009749414449764982,1.0,0.1897561557528939,2332,test
2009-09-01,-0.003522769132320704,1.0,0.17706162301112788,2334,test
2009-10-01,0.005206051632679588,1.0,0.20093969394058528,2337,test
2009-11-01,0.013519261636196874,1.0,0.2626329006421968,2328,test
2009-12-01,0.02660165951352541,1.0,0.37838774569520633,2328,test
2010-01-01,0.011207262885329862,1.0,0.3724143393961611,2330,test
2010-02-01,0.015722564023595235,1.0,0.21178447986575433,2317,test
2010-03-01,0.0370730042335438,1.0,0.2922441985770244,2312,test
2010-04-01,0.02739381019816967,1.0,0.36190071482017244,2306,test
2010-05-01,-0.02184146676505548,1.0,0.301591312342811,2298,test
2010-06-01,-0.026695378044576366,0.9999999999999999,0.2699516032016761,2301,test
2010-07-01,0.03828705549510305,1.0,0.3089974205742852,2291,test
2010-08-01,-0.01865803811643844,1.0,0.25766478616970784,2295,test
2010-09-01,0.05282724066931084,1.0,0.31718646500180425,2307,test
2010-10-01,0.012827695987949965,1.0,0.2580023204314049,2308,test
2010-11-01,0.010844588484216603,0.9999999999999999,0.2831290944842079,2304,test
2010-12-01,0.018488403709688444,1.0,0.32126017728166223,2298,test
2011-01-01,0.023843599307948042,1.0,0.28800428887328783,2301,test
2011-02-01,0.02583351466539378,1.0,0.24038645431582392,2302,test
2011-03-01,0.013585772308284288,1.0,0.23262188832443043,2303,test
2011-04-01,0.002103559690097122,1.0,0.26942607128618734,2292,test
2011-05-01,-0.00375601223622492,1.0,0.31088986831365306,2284,test
2011-06-01,-0.006462913387389572,1.0,0.30050108885216065,2270,test
2011-07-01,-0.0014418532619259383,1.0,0.3350028549031495,2273,test
2011-08-01,-0.006925619820476,1.0,0.21798351395429513,2267,test
2011-09-01,-0.022296031809275488,1.0,0.22042655316043178,2264,test
2011-10-01,0.08442837733930968,1.0,0.2701895597387119,2258,test
2011-11-01,-0.0007060101850171937,1.0,0.27169895631001945,2260,test
2011-12-01,0.006260823600251158,1.0,0.3631742885921364,2261,test
2012-01-01,0.03957883366729959,1.0,0.310621338569431,2258,test
2012-02-01,0.0009447136018546771,1.0,0.11207034203478768,2252,test
2012-03-01,0.01243910165847416,1.0,0.18676596433197534,2254,test
2012-04-01,0.009741889748798103,1.0,0.2497389503891595,2253,test
2012-05-01,-0.004984676673346295,1.0,0.23970124312918378,2256,test
2012-06-01,0.005826833660342685,1.0,0.23010751075545305,2259,test
2012-07-01,0.010335829132984137,1.0,0.2280469934043824,2254,test
2012-08-01,0.008457245774725656,1.0,0.23534921510825174,2250,test
2012-09-01,0.022380628489329018,1.0,0.2892117999774082,2261,test
2012-10-01,0.018681697945157054,0.9999999999999999,0.24969058215329518,2245,test
2012-11-01,0.0011343868192022677,1.0,0.2712978410996466,2251,test
2012-12-01,0.00862529226640267,1.0,0.3062364291453988,2246,test
2013-01-01,0.04093372342690476,1.0,0.27353950408670036,2250,test
2013-02-01,0.009823816282773255,1.0,0.19668845767095874,2244,test
2013-03-01,0.009812237764010115,1.0,0.24887667516039808,2243,test
2013-04-01,-0.004378167598905518,1.0,0.29704434822017795,2230,test
2013-05-01,0.018056200180404963,1.0,0.28593757864399705,2220,test
2013-06-01,-0.004231259371736895,1.0,0.2767341447298431,2215,test
2013-07-01,0.015545383720810551,1.0,0.2442286434681291,2207,test
2013-08-01,4.327861949639911e-05,1.0,0.2523528208962727,2200,test
2013-09-01,0.017055619246935966,1.0,0.27038864755689374,2196,test
2013-10-01,0.023647896199020906,0.9999999999999999,0.2961066987295969,2186,test
2013-11-01,0.013991405103921235,1.0,0.28328115811202004,2178,test
2013-12-01,0.00826853407092202,1.0,0.29259548547347747,2164,test
2014-01-01,0.011371243038030871,1.0,0.29968553557709315,2157,test
2014-02-01,0.008708893090550184,1.0,0.18745965517490393,2139,test
2014-03-01,0.0017763943099512681,0.9999999999999999,0.23533012655060398,2135,test
2014-04-01,-0.017055750301379024,1.0,0.3146578793918965,2127,test
2014-05-01,-0.0005579780517004553,1.0,0.3239952348731539,2121,test
2014-06-01,0.008706364112146559,1.0,0.3531459737867133,2117,test
2014-07-01,-0.00021159382532419879,1.0,0.3043995357862944,2116,test
2014-08-01,0.012843004066813692,1.0,0.2749127234359376,2111,test
2014-09-01,-0.016467540855617063,1.0,0.3060688721199481,2110,test
2014-10-01,0.0003515014325361561,0.9999999999999998,0.3284867891905154,2104,test
2014-11-01,-0.013405384164796428,1.0,0.28054039063921027,2103,test
2014-12-01,-0.029865112668696535,1.0,0.37365279544193963,2098,test
2015-01-01,-0.002002250329815345,1.0,0.36815596736165074,2094,test
2015-02-01,0.030678176052401314,1.0,0.224963809824301,2078,test
2015-03-01,0.014432704701028991,1.0,0.17606642010792553,2077,test
2015-04-01,0.00670104424550048,1.0,0.299237405663002,2076,test
2015-05-01,0.028634760272244986,1.0,0.15032100337594972,2073,test
2015-06-01,-0.0051406037716784335,1.0,0.2826054096497071,2073,test
2015-07-01,-0.020876276264669244,1.0,0.30058479285369455,2057,test
2015-08-01,0.007863939945533029,1.0,0.37299834900191636,2057,test
2015-09-01,0.010695855190143258,1.0,0.18370164883406626,2049,test
2015-10-01,0.03643384895386634,1.0,0.2761692673677272,2036,test
2015-11-01,0.0034015273965249033,1.0,0.22371660076057678,2038,test
2015-12-01,0.004924196898483263,0.9999999999999998,0.27917138073805126,2032,test
2016-01-01,-0.008404273031173925,1.0,0.33559082643364596,2023,test
2016-02-01,0.01567251463237149,1.0,0.2008236385288903,2013,test
2016-03-01,0.002018276815107622,1.0,0.12144486592293112,2004,test
2016-04-01,-0.01880688756923577,1.0,0.18433997381531023,1988,test
2016-05-01,0.021090657345842277,1.0,0.11853872159684865,1976,test
2016-06-01,0.0219509447886287,1.0,0.26973155365383833,1971,test
2016-07-01,0.02454198693975088,1.0,0.2653122951774634,1966,test
2016-08-01,-0.00017431640413364012,1.0,0.20081666454137304,1955,test
2016-09-01,0.00569441344451716,1.0,0.2394727543333933,1942,test
2016-10-01,-0.010713125328464926,1.0,0.23873425424538616,1942,test
2016-11-01,0.047008777821965116,1.0,0.29781595370051894,1935,test
2016-12-01,-0.004059970288486254,1.0,0.2445575965988758,1933,test
