date,factor_return,gross_exposure,net_exposure,n_stocks,split,model
1996-02-01,0.007993318658984856,1.0,0.013237697332010582,2589,Test,EN
1996-03-01,-0.003823251840756936,1.0,0.013604982621735198,2582,Test,EN
1996-04-01,0.0004097454249037966,1.0000000000000002,0.013431044767869296,2588,Test,EN
1996-05-01,-0.010860817090225697,1.0,0.013106909156466087,2592,Test,EN
1996-06-01,0.016703175584377627,1.0,0.013409389907963488,2607,Test,EN
1996-07-01,0.00931123548448076,1.0,0.014419864815841843,2634,Test,EN
1996-08-01,0.01592716929509013,1.0,0.014792137043635299,2641,Test,EN
1996-09-01,0.005937312755172997,1.0,0.013456166336045723,2647,Test,EN
1996-10-01,0.015684955870474124,1.0,0.013824476639295695,2645,Test,EN
1996-11-01,0.00538632721885357,0.9999999999999999,0.014503373659534927,2661,Test,EN
1996-12-01,0.014031635808095574,0.9999999999999999,0.013822080233638468,2658,Test,EN
1997-01-01,0.01812931243328545,0.9999999999999999,0.014262772742304431,2660,Test,EN
1997-02-01,0.01877453216562099,1.0,0.012859614504184711,2668,Test,EN
1997-03-01,0.017757595321882452,1.0,0.013886483300504852,2674,Test,EN
1997-04-01,0.01253833678659427,1.0,0.01465422739728105,2701,Test,EN
1997-05-01,0.009599690439559353,0.9999999999999999,0.01390326200871259,2716,Test,EN
1997-06-01,0.010571994923091714,1.0,0.013069673813457623,2718,Test,EN
1997-07-01,-0.00028698916969280167,1.0,0.013991343733166014,2731,Test,EN
1997-08-01,-0.0022286319737905946,0.9999999999999999,0.013487955271027878,2720,Test,EN
1997-09-01,0.007795113868161353,1.0,0.013368607155412668,2713,Test,EN
1997-10-01,0.010666646749184886,1.0,0.013341022597436589,2700,Test,EN
1997-11-01,0.014094001120823613,1.0,0.014156889912434313,2714,Test,EN
1997-12-01,0.013000135080956684,1.0,0.01474580681241883,2703,Test,EN
1998-01-01,0.01600340772918246,1.0,0.015058025628385738,2702,Test,EN
1998-02-01,0.012786794727052275,0.9999999999999999,0.012628876987834966,2699,Test,EN
1998-03-01,0.007452417048488004,1.0,0.013335828300771777,2697,Test,EN
1998-04-01,0.00200467374505216,0.9999999999999999,0.013401947023415435,2715,Test,EN
1998-05-01,0.016747275652543747,1.0,0.013436802119565319,2719,Test,EN
1998-06-01,0.009139025364733138,1.0000000000000002,0.014879435280665043,2720,Test,EN
1998-07-01,0.006873407194522438,1.0,0.014909202312536838,2743,Test,EN
1998-08-01,0.023889189423272034,0.9999999999999999,0.014822613264506023,2751,Test,EN
1998-09-01,0.028316145356000143,0.9999999999999999,0.015803598591122816,2754,Test,EN
1998-10-01,0.012917994207076984,1.0,0.012848809023283985,2755,Test,EN
1998-11-01,0.014859698491943447,1.0,0.01298872131948522,2764,Test,EN
1998-12-01,0.008768612203006034,1.0,0.014034169265142083,2781,Test,EN
1999-01-01,0.006832008098192827,1.0,0.01449738370953909,2793,Test,EN
1999-02-01,0.015538788484878437,1.0,0.012508808498319653,2791,Test,EN
1999-03-01,-0.0035338344706710993,1.0,0.013691796746604623,2780,Test,EN
1999-04-01,-0.018247784528155186,0.9999999999999998,0.01341908370037486,2794,Test,EN
1999-05-01,0.007135205357028664,1.0,0.012208417634104997,2796,Test,EN
1999-06-01,0.007215782373305417,1.0,0.012886296767569017,2789,Test,EN
1999-07-01,0.012759556462764145,1.0,0.01406155861247024,2762,Test,EN
1999-08-01,0.004159903888205717,1.0,0.014523769768067497,2739,Test,EN
1999-09-01,0.0034583253299695685,1.0,0.014765595269876173,2721,Test,EN
1999-10-01,0.02785198182246957,1.0,0.014328009030151197,2714,Test,EN
1999-11-01,0.00612698543631214,0.9999999999999999,0.015004922430676861,2703,Test,EN
1999-12-01,-0.022289810251436202,1.0,0.013838020664708855,2696,Test,EN
2000-01-01,0.002699842156757888,1.0,0.013825489371849752,2698,Test,EN
2000-02-01,-0.07493934217329334,1.0,0.012890593974313514,2683,Test,EN
2000-03-01,0.044946928116754055,1.0,0.013647341523715915,2680,Test,EN
2000-04-01,0.002342769028791172,1.0,0.013838784553470027,2678,Test,EN
2000-05-01,-0.01672924607103966,1.0,0.01431064103946398,2670,Test,EN
2000-06-01,0.04456911031149112,1.0,0.014593153017401298,2661,Test,EN
2000-07-01,0.02844858752127482,1.0,0.013990226837506392,2675,Test,EN
2000-08-01,0.019374172907802082,1.0,0.014122982325259116,2665,Test,EN
2000-09-01,0.01779037963902295,1.0,0.013955524025137193,2646,Test,EN
2000-10-01,0.013792284215795491,0.9999999999999999,0.014904057855340453,2632,Test,EN
2000-11-01,-0.002563005794349658,1.0,0.014622695930158271,2618,Test,EN
2000-12-01,-0.0019158195071123923,1.0,0.015603081048788828,2615,Test,EN
2001-01-01,0.055638084242420345,1.0,0.014533210183024208,2622,Test,EN
2001-02-01,0.04889556289050718,0.9999999999999999,0.011412227513178334,2613,Test,EN
2001-03-01,-0.0014116746127175736,1.0,0.014986805737346903,2614,Test,EN
2001-04-01,0.019252109362046677,0.9999999999999999,0.01431541020310422,2611,Test,EN
2001-05-01,0.00813900471225276,1.0,0.012945257164332436,2601,Test,EN
2001-06-01,0.0022043934076640746,1.0,0.013435565743611516,2614,Test,EN
2001-07-01,0.020561635952489936,1.0,0.013810442253039111,2636,Test,EN
2001-08-01,0.009663516860188893,1.0,0.014530898032085342,2614,Test,EN
2001-09-01,0.023821432262235803,1.0,0.014968559141202183,2623,Test,EN
2001-10-01,0.0192683815113788,1.0,0.015512378262293791,2623,Test,EN
2001-11-01,-0.007703342612712421,0.9999999999999999,0.013227326903687515,2630,Test,EN
2001-12-01,-0.0023124140736729207,1.0,0.013259346021739005,2649,Test,EN
2002-01-01,0.020075056303768102,1.0,0.013479420024182684,2662,Test,EN
2002-02-01,0.017713965287291945,0.9999999999999999,0.013840389947573218,2658,Test,EN
2002-03-01,0.001404273864803853,1.0,0.015017101326333125,2664,Test,EN
2002-04-01,0.015036907226283435,1.0,0.013021083172642483,2663,Test,EN
2002-05-01,0.005570865521047224,1.0,0.014413750036266696,2655,Test,EN
2002-06-01,0.020988030132406646,0.9999999999999998,0.014512021975623677,2651,Test,EN
2002-07-01,0.03368210281669498,0.9999999999999998,0.01614055548671206,2684,Test,EN
2002-08-01,0.01818460829635502,1.0,0.01590133231349951,2695,Test,EN
2002-09-01,0.022693716538706797,1.0,0.014206143137181201,2699,Test,EN
2002-10-01,0.020416806445956476,0.9999999999999999,0.01574281312853714,2688,Test,EN
2002-11-01,-0.053040205762691923,1.0,0.013518759728736009,2705,Test,EN
2002-12-01,0.06445766953099674,1.0,0.012018251270375886,2707,Test,EN
2003-01-01,0.010049522049854724,1.0,0.016319517018823348,2693,Test,EN
2003-02-01,0.0007354535967265767,1.0,0.01376562652642066,2684,Test,EN
2003-03-01,0.00020225821115444704,1.0,0.01389178212258962,2684,Test,EN
2003-04-01,-0.019716322100380677,0.9999999999999998,0.014016534326798882,2681,Test,EN
2003-05-01,-0.03562633543237751,1.0,0.012407446059927734,2690,Test,EN
2003-06-01,-0.009323011386879956,0.9999999999999998,0.01210229517258759,2692,Test,EN
2003-07-01,-0.011137103854166686,0.9999999999999999,0.013633968197652753,2748,Test,EN
2003-08-01,-0.005718486819803041,1.0,0.0138956057358914,2752,Test,EN
2003-09-01,0.012347798737023966,1.0,0.013833439749734786,2666,Test,EN
2003-10-01,-0.008404413063467009,0.9999999999999998,0.015135332581093569,2654,Test,EN
2003-11-01,-0.007664972167971669,1.0,0.014350174374615436,2722,Test,EN
2003-12-01,0.0015524545018574724,1.0,0.014550114604531,2707,Test,EN
2004-01-01,0.016598937938867495,0.9999999999999999,0.014252889664221056,2694,Test,EN
2004-02-01,0.003972600823624567,1.0,0.014759456317972573,2688,Test,EN
2004-03-01,0.003835134479229518,1.0,0.014758012344847823,2693,Test,EN
2004-04-01,-0.005446257341263479,1.0,0.015298446670652959,2688,Test,EN
2004-05-01,0.008419299069441097,1.0,0.014894382757949468,2692,Test,EN
2004-06-01,0.006645586592706099,1.0,0.01473574526287733,2689,Test,EN
2004-07-01,0.0027729142603756963,1.0,0.014843043491458102,2726,Test,EN
2004-08-01,0.008115751265449568,1.0,0.01550247435673329,2740,Test,EN
2004-09-01,0.013958273860556723,1.0000000000000002,0.015326997834298048,2753,Test,EN
2004-10-01,0.0057386291505648005,1.0,0.014650574649523396,2759,Test,EN
2004-11-01,0.0016318960145346834,1.0,0.01461356486540873,2770,Test,EN
2004-12-01,-0.0036997487870381687,1.0,0.013973327953966181,2779,Test,EN
2005-01-01,0.022389985665361448,1.0,0.013835868957380426,2776,Test,EN
2005-02-01,-0.002838431471261416,1.0,0.016075957054909624,2769,Test,EN
2005-03-01,0.0044823708812288775,1.0,0.014936549706209978,2786,Test,EN
2005-04-01,0.007803347671712317,1.0,0.015258533047216317,2793,Test,EN
2005-05-01,0.00918005393992188,1.0,0.015777248391207543,2797,Test,EN
2005-06-01,0.004895039378504476,0.9999999999999999,0.0140519966296921,2793,Test,EN
2005-07-01,-0.0007015916634358037,1.0,0.013867042014871427,2815,Test,EN
2005-08-01,0.0064141382147892174,1.0,0.013826907730749955,2818,Test,EN
2005-09-01,-0.0019019930347381482,1.0000000000000002,0.014935973870282936,2826,Test,EN
2005-10-01,0.00722342338931774,1.0,0.014657193774778147,2822,Test,EN
2005-11-01,0.007305795283595244,1.0,0.015076493623336764,2815,Test,EN
2005-12-01,-6.220177594603203e-05,0.9999999999999999,0.014137709855636508,2809,Test,EN
2006-01-01,-0.004810325769858492,1.0000000000000002,0.014472612000168469,2801,Test,EN
2006-02-01,0.008956987436139057,1.0,0.013646769854296999,2789,Test,EN
2006-03-01,-0.0031776462652280263,0.9999999999999998,0.014547441687816355,2783,Test,EN
2006-04-01,-0.0010348405160797809,1.0,0.014444538611842547,2773,Test,EN
2006-05-01,0.0033708556733581803,1.0,0.015001847916003492,2762,Test,EN
2006-06-01,0.0037334670040094498,1.0,0.015199346260850897,2753,Test,EN
2006-07-01,0.011532452687074141,1.0,0.015419297548347784,2749,Test,EN
2006-08-01,0.01453415589103339,0.9999999999999999,0.015370563890210884,2744,Test,EN
2006-09-01,0.006476384498761534,1.0,0.014363636993684916,2737,Test,EN
2006-10-01,0.0027061739479461284,1.0,0.014912626670273288,2724,Test,EN
2006-11-01,-0.0023834620937066885,1.0,0.014523796323265122,2712,Test,EN
2006-12-01,0.010473614159709472,1.0,0.014041658086708552,2697,Test,EN
2007-01-01,0.000628629390861374,0.9999999999999999,0.01498252270155501,2675,Test,EN
2007-02-01,0.004580152563419167,1.0,0.013750883536061026,2666,Test,EN
2007-03-01,0.005838617619732579,1.0,0.01392759923253144,2646,Test,EN
2007-04-01,0.0033230678126456876,1.0,0.014881933990982161,2627,Test,EN
2007-05-01,0.0026408631236658248,1.0,0.014686021454587824,2614,Test,EN
2007-06-01,-0.00048396682418534064,0.9999999999999999,0.014752665630298705,2588,Test,EN
2007-07-01,-0.00647340498693786,1.0,0.014584597992467632,2569,Test,EN
2007-08-01,0.004484422358382175,1.0,0.014714048174901132,2552,Test,EN
2007-09-01,0.0024479364948071488,1.0,0.015060493923088756,2532,Test,EN
2007-10-01,-0.002529527125554881,0.9999999999999999,0.014785954716474436,2507,Test,EN
2007-11-01,0.007838545329919318,1.0,0.014872434344022805,2489,Test,EN
2007-12-01,0.008530655174674683,1.0,0.01607423275653932,2469,Test,EN
2008-01-01,0.01364188300400717,0.9999999999999998,0.014853473776348238,2470,Test,EN
2008-02-01,0.022956031604239317,1.0,0.013589974428355502,2460,Test,EN
2008-03-01,0.009559723006330935,1.0,0.014880409644872649,2446,Test,EN
2008-04-01,0.014883977650439278,0.9999999999999999,0.015025655247313715,2437,Test,EN
2008-05-01,-0.006254151853154613,0.9999999999999998,0.014628675647744522,2417,Test,EN
2008-06-01,-0.007798458464806038,0.9999999999999999,0.01432268488516073,2401,Test,EN
2008-07-01,0.02845310185271786,1.0,0.014973118585040444,2398,Test,EN
2008-08-01,0.0006252205398432174,0.9999999999999998,0.014613875484232486,2391,Test,EN
2008-09-01,0.005010785823628072,0.9999999999999999,0.01395409282198842,2384,Test,EN
2008-10-01,0.01935018315016225,1.0,0.015437920843000446,2371,Test,EN
2008-11-01,0.015879076287697896,1.0,0.015764269814914862,2363,Test,EN
2008-12-01,0.03792871874491439,1.0,0.015641451994160838,2363,Test,EN
2009-01-01,0.013570671647492394,1.0,0.014093490556767356,2362,Test,EN
2009-02-01,0.0022323665710783044,0.9999999999999998,0.013094728793100923,2353,Test,EN
2009-03-01,-0.003545395125779312,0.9999999999999999,0.014285339728851158,2337,Test,EN
2009-04-01,-0.08845131153774306,1.0,0.012993006248751377,2328,Test,EN
2009-05-01,-0.02433190358638212,1.0,0.011518779644109594,2326,Test,EN
2009-06-01,0.0028865008831351086,1.0,0.012504667342522624,2319,Test,EN
2009-07-01,0.0019192799195994878,1.0,0.014318781368033493,2328,Test,EN
2009-08-01,-0.02572773035455642,1.0,0.012982869194046308,2332,Test,EN
2009-09-01,-0.016320116897023396,1.0,0.0126674454355245,2334,Test,EN
2009-10-01,0.014704725445883098,1.0,0.013240071834618776,2337,Test,EN
2009-11-01,0.0015252642490317938,1.0,0.015125766370163732,2328,Test,EN
2009-12-01,-0.0015138439524578769,1.0,0.014907863558685308,2328,Test,EN
2010-01-01,0.002079539948965981,1.0,0.014244404727568619,2330,Test,EN
2010-02-01,0.006010679682273651,0.9999999999999999,0.014338481502278339,2317,Test,EN
2010-03-01,0.003953241355332348,1.0,0.014625897386513589,2312,Test,EN
2010-04-01,-0.017005708104597516,1.0,0.014681783672001042,2306,Test,EN
2010-05-01,0.002983423863798918,1.0,0.013589480884134175,2298,Test,EN
2010-06-01,0.001878073023535376,1.0,0.015841581033348876,2301,Test,EN
2010-07-01,0.014236419896525089,1.0,0.016302258931538756,2291,Test,EN
2010-08-01,0.007141629275911771,1.0,0.014024407944668067,2295,Test,EN
2010-09-01,0.015671383761779168,1.0,0.015253656366741822,2307,Test,EN
2010-10-01,-0.0023836363620182944,1.0,0.013838032178709762,2308,Test,EN
2010-11-01,0.0012516313974067787,1.0,0.014510145907684771,2304,Test,EN
2010-12-01,-0.008156581975310866,1.0,0.014733643508199442,2298,Test,EN
2011-01-01,-0.0029287664682457483,1.0,0.013068456458377276,2301,Test,EN
2011-02-01,-0.0005677680473776361,1.0,0.014223167110471956,2302,Test,EN
2011-03-01,0.0033958759913139034,1.0,0.014265061616621314,2303,Test,EN
2011-04-01,0.0029220323301204494,1.0,0.014876441412591536,2292,Test,EN
2011-05-01,0.00436997465439961,1.0,0.015039248223673479,2284,Test,EN
2011-06-01,0.0030337436341255106,1.0,0.015574103843851671,2270,Test,EN
2011-07-01,0.0012143509548777965,1.0,0.01576871885810324,2273,Test,EN
2011-08-01,0.017724881638091685,1.0,0.014569448324065343,2267,Test,EN
2011-09-01,0.003692159102598378,0.9999999999999999,0.016090413837223788,2264,Test,EN
2011-10-01,0.0428786752112927,1.0,0.01600756015977078,2258,Test,EN
2011-11-01,0.009862838362656154,1.0,0.013890661543561191,2260,Test,EN
2011-12-01,0.0059072342161999684,1.0,0.015027549310849863,2261,Test,EN
2012-01-01,0.003702128476722766,0.9999999999999999,0.014875613518534385,2258,Test,EN
2012-02-01,-0.002434614391838019,1.0,0.012840370655096429,2252,Test,EN
2012-03-01,0.006065947636060418,1.0,0.013818977500056352,2254,Test,EN
2012-04-01,0.005435982138927793,0.9999999999999999,0.014838207634920652,2253,Test,EN
2012-05-01,0.009025516268345132,1.0,0.015021790597264998,2256,Test,EN
2012-06-01,-0.0011111795538621184,1.0,0.015657215687629848,2259,Test,EN
2012-07-01,0.011691367610871164,1.0,0.014279814536477657,2254,Test,EN
2012-08-01,0.0007032906410188537,1.0,0.01449182315786222,2250,Test,EN
2012-09-01,-0.0007897430662099407,0.9999999999999999,0.014105554171012722,2261,Test,EN
2012-10-01,0.014103109843813974,1.0,0.013880124874511172,2245,Test,EN
2012-11-01,0.0051760277803179,0.9999999999999998,0.014881910180427626,2251,Test,EN
2012-12-01,-0.0065194057594249065,0.9999999999999999,0.014860695882178846,2246,Test,EN
2013-01-01,0.0019456214980229823,1.0,0.013533166369577534,2250,Test,EN
2013-02-01,0.005283680098444125,1.0,0.013531739236170693,2244,Test,EN
2013-03-01,-0.0034228039165146674,1.0,0.014938105165980336,2243,Test,EN
2013-04-01,0.0015224975292170055,1.0,0.014744591134923683,2230,Test,EN
2013-05-01,-0.0036117640740391446,1.0000000000000002,0.01473201952567964,2220,Test,EN
2013-06-01,-0.0014616586254725694,1.0,0.0136197446367076,2215,Test,EN
2013-07-01,0.004824953365122055,0.9999999999999999,0.014646971619800178,2207,Test,EN
2013-08-01,0.002122682066188962,1.0,0.014575771843810736,2200,Test,EN
2013-09-01,0.004352894306300866,1.0,0.014233667578570447,2196,Test,EN
2013-10-01,0.0067354662949617615,1.0,0.014677659426896734,2186,Test,EN
2013-11-01,0.006140587443314433,1.0,0.014576490326360115,2178,Test,EN
2013-12-01,-0.0033914294391970898,1.0000000000000002,0.015156200709254414,2164,Test,EN
2014-01-01,-0.010037978781429098,1.0000000000000002,0.013867643188905638,2157,Test,EN
2014-02-01,-0.0054260539947130725,1.0,0.013479040008066798,2139,Test,EN
2014-03-01,-0.0008241190109037278,1.0,0.014170401039199643,2135,Test,EN
2014-04-01,-0.0046728137978725845,1.0,0.014113838485342325,2127,Test,EN
2014-05-01,0.002102934969379807,1.0,0.014160131279595244,2121,Test,EN
2014-06-01,-0.003940332610672722,1.0,0.014537322224483859,2117,Test,EN
2014-07-01,0.0119566304960234,1.0,0.014073972151901946,2116,Test,EN
2014-08-01,-0.002857429723526667,1.0,0.015177378329127222,2111,Test,EN
2014-09-01,0.007170155003961532,0.9999999999999999,0.014355886229864995,2110,Test,EN
2014-10-01,0.012242459287742606,1.0,0.0157920389244313,2104,Test,EN
2014-11-01,0.00010763514005250531,1.0,0.015588424099854148,2103,Test,EN
2014-12-01,-0.013828769150105981,1.0,0.015460376010673895,2098,Test,EN
2015-01-01,0.01124833046359033,1.0000000000000002,0.014979196259115061,2094,Test,EN
2015-02-01,0.006748391490968837,1.0,0.01561344096151081,2078,Test,EN
2015-03-01,0.013147309379412843,1.0,0.013499061214211856,2077,Test,EN
2015-04-01,6.479557436621612e-05,0.9999999999999999,0.015065430445462078,2076,Test,EN
2015-05-01,0.027029452210982255,1.0,0.012889744607569748,2073,Test,EN
2015-06-01,0.0021107698960690577,0.9999999999999998,0.01597173389957682,2073,Test,EN
2015-07-01,0.014138465542666415,1.0000000000000002,0.015305921581754135,2057,Test,EN
2015-08-01,0.008099533140589775,1.0000000000000002,0.01662404561496386,2057,Test,EN
2015-09-01,0.024292039328169777,1.0,0.014133570176039263,2049,Test,EN
2015-10-01,0.01531008686885279,1.0,0.016319615236718158,2036,Test,EN
2015-11-01,0.008537285871965781,1.0,0.014325861967366599,2038,Test,EN
2015-12-01,0.02142945394651067,1.0,0.014812002303338337,2032,Test,EN
2016-01-01,0.015868927799667896,1.0,0.015467321333412276,2023,Test,EN
2016-02-01,0.0003690092797262372,1.0,0.015407988984591354,2013,Test,EN
2016-03-01,-0.015705789909608206,1.0,0.013266124901457333,2004,Test,EN
2016-04-01,-0.042621488696981236,1.0,0.012622963127526534,1988,Test,EN
2016-05-01,0.030033543595565246,1.0,0.012105361808780283,1976,Test,EN
2016-06-01,0.001956530900088358,1.0,0.015174021393886334,1971,Test,EN
2016-07-01,-0.008426003307147753,1.0,0.014201679996445978,1966,Test,EN
2016-08-01,-0.006248957553689618,1.0,0.013364264443470289,1955,Test,EN
2016-09-01,-0.00015592383451964987,1.0,0.014161399520230421,1942,Test,EN
2016-10-01,0.014002641618256834,0.9999999999999999,0.014077083031436767,1942,Test,EN
2016-11-01,0.004357145100089807,1.0,0.015881773276730522,1935,Test,EN
2016-12-01,0.0006097853697479658,0.9999999999999999,0.013825745480146449,1933,Test,EN
1967-01-01,0.003883482574391293,0.9999999999999998,-0.044080854948482275,430,Training,LS
1967-02-01,0.009030460391388828,1.0,-0.041370082002747624,430,Training,LS
1967-03-01,0.006952414192027691,1.0,-0.042030048125388075,431,Training,LS
1967-04-01,0.005159536984437265,1.0,-0.04355671731578491,436,Training,LS
1967-05-01,0.007113863513746649,1.0,-0.04258128299816853,435,Training,LS
1967-06-01,0.005165973009031235,0.9999999999999999,-0.040033273893387525,437,Training,LS
1967-07-01,0.0023819508696405547,1.0,-0.04171272446456073,553,Training,LS
1967-08-01,0.006328426117130365,1.0,-0.04131462481787077,762,Training,LS
1967-09-01,0.0040837961290805,1.0,-0.043154558397323003,767,Training,LS
1967-10-01,0.005104015932652586,1.0,-0.042367110651171005,774,Training,LS
1967-11-01,0.003062233993849771,1.0,-0.04185150207055851,776,Training,LS
1967-12-01,0.006883689966194849,1.0,-0.041223561297686194,778,Training,LS
1968-01-01,0.009865068566740572,1.0,-0.04242781665315461,780,Training,LS
1968-02-01,0.003916355376225006,1.0,-0.041298767826129124,783,Training,LS
1968-03-01,0.004339702407670186,1.0,-0.041558184781945014,778,Training,LS
1968-04-01,0.006273927619794286,1.0,-0.03887121175606177,782,Training,LS
1968-05-01,0.0037846071762247225,1.0,-0.03882889470220462,791,Training,LS
1968-06-01,0.009603791052950787,0.9999999999999999,-0.04082117340319925,799,Training,LS
1968-07-01,0.011107460570425474,0.9999999999999998,-0.04486148425054295,902,Training,LS
1968-08-01,0.006125706168501911,1.0,-0.042160085914326385,903,Training,LS
1968-09-01,0.008730130046006956,0.9999999999999998,-0.04330339095467434,907,Training,LS
1968-10-01,0.008669309783417532,1.0,-0.043077811382521106,917,Training,LS
1968-11-01,0.005695203539064414,0.9999999999999999,-0.042898533475861936,922,Training,LS
1968-12-01,0.0016653865109216965,0.9999999999999999,-0.04301344129051633,928,Training,LS
1969-01-01,0.012341719065398205,1.0,-0.04201559597831375,934,Training,LS
1969-02-01,0.004800766835528832,1.0,-0.0430609553997716,940,Training,LS
1969-03-01,0.004101015755016514,1.0,-0.042629079169596865,946,Training,LS
1969-04-01,0.0041794110476236395,1.0,-0.04262864768740959,949,Training,LS
1969-05-01,0.0031927391710375275,1.0,-0.04231534607774101,960,Training,LS
1969-06-01,0.0011269132462337966,1.0,-0.04263351721198143,967,Training,LS
1969-07-01,0.007711165448149922,1.0,-0.045001749931781736,997,Training,LS
1969-08-01,0.004156516595985317,1.0,-0.043232640325983424,1004,Training,LS
1969-09-01,0.003701531980248476,1.0,-0.04374994837029111,1010,Training,LS
1969-10-01,0.007949616903876895,1.0,-0.044188329809365025,1016,Training,LS
1969-11-01,0.009489932229131446,1.0,-0.04283955020746757,1019,Training,LS
1969-12-01,0.00730555377924746,1.0,-0.044419590005170394,1025,Training,LS
1970-01-01,0.012396722608209074,1.0000000000000002,-0.044889541623627766,1030,Training,LS
1970-02-01,0.010728771984846851,1.0,-0.04428730913716544,1032,Training,LS
1970-03-01,0.007182086002270437,1.0,-0.04512713690124929,1039,Training,LS
1970-04-01,0.008976654918562078,1.0,-0.04378451684354856,1044,Training,LS
1970-05-01,0.003265495582636984,1.0,-0.04282716936266638,1047,Training,LS
1970-06-01,0.002809883814723612,1.0,-0.04155968357140929,1051,Training,LS
1970-07-01,0.007234213220282297,1.0,-0.04461085496643484,1062,Training,LS
1970-08-01,0.00686543861358994,1.0,-0.0443481787815282,1060,Training,LS
1970-09-01,-0.0011489327193115607,1.0,-0.04510499874543124,1045,Training,LS
1970-10-01,0.010529085428025468,1.0,-0.04522660183443012,1052,Training,LS
1970-11-01,0.0018362706077481492,1.0,-0.044288162028176065,1083,Training,LS
1970-12-01,0.010181276146444498,1.0,-0.04468967525557983,1089,Training,LS
1971-01-01,0.006245995481396468,1.0,-0.04541713037249685,1100,Training,LS
1971-02-01,0.001174872978929459,1.0,-0.0465141612778418,1101,Training,LS
1971-03-01,0.00596688335333845,1.0000000000000002,-0.04545929836398192,1103,Training,LS
1971-04-01,0.006892088285142363,1.0,-0.04564361862539067,1106,Training,LS
1971-05-01,0.005608552950246309,1.0,-0.0449700012677623,1097,Training,LS
1971-06-01,0.007722572206285666,1.0,-0.045848480583462616,1107,Training,LS
1971-07-01,0.009458935397645873,0.9999999999999999,-0.044470261931167036,1144,Training,LS
1971-08-01,0.009285258279579132,0.9999999999999998,-0.04531106648309857,1146,Training,LS
1971-09-01,0.007944782601393635,1.0,-0.04397974522750742,1146,Training,LS
1971-10-01,0.003188336704698068,1.0,-0.043510737917985653,1168,Training,LS
1971-11-01,0.006230508970864674,1.0,-0.04398277181887693,1174,Training,LS
1971-12-01,0.004225297129074731,1.0,-0.04487731888556084,1178,Training,LS
1972-01-01,0.005814172450774948,1.0,-0.04538474696574646,1182,Training,LS
1972-02-01,0.006594701895576972,1.0,-0.04713868365441968,1187,Training,LS
1972-03-01,0.009423605875896145,1.0,-0.04728394155735985,1187,Training,LS
1972-04-01,0.011348030116920187,1.0000000000000002,-0.04636725443329234,1190,Training,LS
1972-05-01,-0.00022739559341719367,1.0,-0.046106464133798625,1197,Training,LS
1972-06-01,0.007233003241188839,0.9999999999999998,-0.0470522081236398,1204,Training,LS
1972-07-01,0.009893483264943088,0.9999999999999999,-0.04738317471118079,1242,Training,LS
1972-08-01,0.006882064625824822,0.9999999999999998,-0.046421958139007125,1237,Training,LS
1972-09-01,-0.0017399081138772484,1.0,-0.045083234466270085,1246,Training,LS
1972-10-01,0.006913336651785166,0.9999999999999999,-0.046114750743919845,1261,Training,LS
1972-11-01,0.004011633021150814,0.9999999999999998,-0.04568388503457941,1268,Training,LS
1972-12-01,0.007833814570219772,0.9999999999999999,-0.04650381074874382,1232,Training,LS
1973-01-01,0.007948531885731112,0.9999999999999998,-0.04635970696761495,1237,Training,LS
1973-02-01,0.0028264737461057366,1.0,-0.04573726945117696,1289,Training,LS
1973-03-01,0.005955822479815657,1.0,-0.04564625721256291,1293,Training,LS
1973-04-01,0.004236111545530074,1.0,-0.04670018481562307,1301,Training,LS
1973-05-01,0.013364892442328297,1.0,-0.04633555903788601,1304,Training,LS
1973-06-01,0.0036731951815661655,1.0000000000000002,-0.04700071820843351,1306,Training,LS
1973-07-01,0.005892458960707568,1.0,-0.04598548937225387,1326,Training,LS
1973-08-01,0.01087489285018537,1.0,-0.04543124090628713,1336,Training,LS
1973-09-01,0.0014350524599244007,1.0,-0.046191328790259965,1339,Training,LS
1973-10-01,0.012004977563173955,0.9999999999999999,-0.04608290959063339,1347,Training,LS
1973-11-01,0.0057057608322668915,1.0,-0.045932242623404396,1351,Training,LS
1973-12-01,0.0034655629425255088,0.9999999999999999,-0.04548770185520617,1359,Training,LS
1974-01-01,0.008478669830783627,0.9999999999999998,-0.045918814473295225,1367,Training,LS
1974-02-01,0.004022567971306921,0.9999999999999999,-0.0461825301962991,1370,Training,LS
1974-03-01,0.007283832344984598,1.0000000000000002,-0.04747758186965188,1381,Training,LS
1974-04-01,0.005591020959831033,1.0,-0.04802558941995588,1394,Training,LS
1974-05-01,0.005826301606919544,1.0,-0.04796372036732933,1402,Training,LS
1974-06-01,0.005184457231383509,1.0,-0.0466693666298986,1404,Training,LS
1974-07-01,0.010486390984416215,1.0,-0.04668293441921476,1407,Training,LS
1974-08-01,0.011653514922561567,0.9999999999999999,-0.04645933615547099,1414,Training,LS
1974-09-01,0.010036221991025255,1.0,-0.046990518414049214,1413,Training,LS
1974-10-01,0.013791248371696348,1.0,-0.04649437260201,1427,Training,LS
1974-11-01,0.005158869659689241,0.9999999999999998,-0.04619981262101775,1424,Training,LS
1974-12-01,0.006008143747521441,1.0,-0.045490059928464166,1410,Training,LS
1975-01-01,0.01066349655765814,1.0,-0.04483007787496507,1421,Training,LS
1975-02-01,0.004906464951753531,1.0,-0.04626670704427422,1426,Training,LS
1975-03-01,0.009525666244640902,1.0,-0.04622582884152941,1431,Training,LS
