date,split,model,factor_return
1983-09-01,training,LS,0.0087168965447615
1983-10-01,training,LS,0.0058149213721703
1983-11-01,training,LS,0.0028715633274894
1983-12-01,training,LS,0.0094132108515873
1984-01-01,training,LS,0.0059230206750654
1984-02-01,training,LS,-0.000123027880278
1984-03-01,training,LS,0.0066128302786267
1984-04-01,training,LS,0.0090374367666204
1984-05-01,training,LS,0.0094569947026066
1984-06-01,training,LS,0.0052282495272993
1984-07-01,training,LS,0.0079245849174835
1984-08-01,training,LS,0.0050652025087559
1984-09-01,training,LS,0.0128959298771011
1984-10-01,training,LS,0.0058159138198988
1984-11-01,training,LS,0.0097055421272503
1984-12-01,training,LS,0.003730337453853
1985-01-01,training,LS,0.008226045599818
1985-02-01,training,LS,0.0077576288496374
1985-03-01,training,LS,0.0102898908136401
1985-04-01,training,LS,0.0096592409801538
1985-05-01,training,LS,0.0069619594554756
1985-06-01,training,LS,0.005643628871393
1985-07-01,training,LS,0.0008178207657154
1985-08-01,training,LS,0.0069759303397317
1985-09-01,training,LS,0.0070211489713107
1985-10-01,training,LS,0.004918344309369
1985-11-01,training,LS,0.0077869445522044
1985-12-01,training,LS,0.0099025622479635
1986-01-01,training,LS,0.0076752146765885
1986-02-01,training,LS,0.0081629803802535
1986-03-01,training,LS,0.0048307563903622
1986-04-01,training,LS,0.0083433334575551
1986-05-01,training,LS,0.0054135324038318
1986-06-01,training,LS,0.0089883536605865
1986-07-01,training,LS,0.0092028934428806
1986-08-01,training,LS,0.0106245937543806
1986-09-01,training,LS,0.0035538540259262
1986-10-01,training,LS,0.0121085038063327
1986-11-01,training,LS,0.0026244909266214
1986-12-01,training,LS,0.0035345451751323
1987-01-01,validation,LS,0.0016572077660767
1987-02-01,validation,LS,0.0031387335393874
1987-03-01,validation,LS,0.0048683237771357
1987-04-01,validation,LS,0.0016828268896406
1987-05-01,validation,LS,-0.0034103607532961
1987-06-01,validation,LS,0.0037651434616608
1987-07-01,validation,LS,-0.0024826671768032
1987-08-01,validation,LS,0.0029491722327557
1987-09-01,validation,LS,0.0085621492421391
1987-10-01,validation,LS,0.0119987635781578
1987-11-01,validation,LS,0.0063707516822902
1987-12-01,validation,LS,0.0070067414661001
1988-01-01,validation,LS,0.0124577802281837
1988-02-01,validation,LS,0.006313241370011
1988-03-01,validation,LS,0.012706629735169
1988-04-01,validation,LS,0.0076624234254735
1988-05-01,validation,LS,0.0081746554660937
1988-06-01,validation,LS,0.0053773333899776
1988-07-01,validation,LS,0.0095509321895115
1988-08-01,validation,LS,-0.0019680329600893
1988-09-01,validation,LS,0.0001557769702319
1988-10-01,validation,LS,0.002579102233863
1988-11-01,validation,LS,0.0071534678517772
1988-12-01,validation,LS,0.0053982457811875
1989-01-01,validation,LS,-0.0017069606723568
1989-02-01,validation,LS,0.0062817771416175
1989-03-01,validation,LS,0.0015144275622609
1989-04-01,validation,LS,0.0074850861027257
1989-05-01,validation,LS,0.0020568816199163
1989-06-01,validation,LS,0.0041017525606592
1989-07-01,validation,LS,0.0023976778678282
1989-08-01,validation,LS,-0.0049466386472633
1989-09-01,validation,LS,0.000226412153899
1989-10-01,validation,LS,0.0037763004821249
1989-11-01,validation,LS,-0.0023010840441711
1989-12-01,validation,LS,0.003519338307354
1990-01-01,validation,LS,0.0100139979409627
1990-02-01,validation,LS,0.0051279959964058
1990-03-01,validation,LS,0.0084625243581512
1990-04-01,validation,LS,0.0013069266048639
1990-05-01,validation,LS,0.0004313106026795
1990-06-01,validation,LS,0.005274407480069
1990-07-01,validation,LS,0.0109219138419451
1990-08-01,validation,LS,-0.0038873079537841
1990-09-01,validation,LS,0.002403721902152
1990-10-01,validation,LS,0.0038163081999582
1990-11-01,validation,LS,0.0072258273053965
1990-12-01,validation,LS,0.006116947490138
1991-01-01,validation,LS,0.01172654340347
1991-02-01,validation,LS,-0.0056712330359687
1991-03-01,validation,LS,0.005977138605427
1991-04-01,validation,LS,0.0052131169885839
1991-05-01,validation,LS,0.0066166265062236
1991-06-01,validation,LS,0.0085179929779446
1991-07-01,validation,LS,0.0086778340722933
1991-08-01,validation,LS,-0.0054322130473457
1991-09-01,validation,LS,0.0049226030954222
1991-10-01,validation,LS,-0.0120927164928825
1991-11-01,validation,LS,-0.0033729744620024
1991-12-01,validation,LS,0.0048149319775883
1992-01-01,test,LS,0.0075314320461797
1992-02-01,test,LS,0.0047818506948875
1992-03-01,test,LS,0.0030551645689884
1992-04-01,test,LS,0.0088974947201743
1992-05-01,test,LS,0.0057191418910849
1992-06-01,test,LS,0.0095833727721337
1992-07-01,test,LS,0.012520937282747
1992-08-01,test,LS,0.0071115343364736
1992-09-01,test,LS,0.0034385332619792
1992-10-01,test,LS,0.0046461408612271
1992-11-01,test,LS,0.01094653913154
1992-12-01,test,LS,0.0130982714220092
1993-01-01,test,LS,0.0183069340273896
1993-02-01,test,LS,0.0065168723119566
1993-03-01,test,LS,0.0062678076257837
1993-04-01,test,LS,0.0087012802965723
1993-05-01,test,LS,-0.0043346318867253
1993-06-01,test,LS,0.0071470193095454
1993-07-01,test,LS,0.0066304486753761
1993-08-01,test,LS,0.0130587300801009
1993-09-01,test,LS,0.0051078252363532
1993-10-01,test,LS,0.0054761794396687
1993-11-01,test,LS,0.0009275285955419
1993-12-01,test,LS,0.0111084366945249
1994-01-01,test,LS,-0.0009468332756725
1994-02-01,test,LS,0.0001662873074676
1994-03-01,test,LS,0.0095458297864225
1994-04-01,test,LS,0.0090479814713387
1994-05-01,test,LS,-0.004641595237787
1994-06-01,test,LS,0.0054136907868723
1994-07-01,test,LS,0.0002717890905369
1994-08-01,test,LS,0.0025731332228314
1994-09-01,test,LS,0.0050316560414742
1994-10-01,test,LS,0.0064327051423165
1994-11-01,test,LS,0.0069702903988993
1994-12-01,test,LS,0.0092104189706997
1995-01-01,test,LS,0.0097399230996296
1995-02-01,test,LS,-0.0006061439556028
1995-03-01,test,LS,0.0022590508717328
1995-04-01,test,LS,0.0024642512885808
1995-05-01,test,LS,-5.029608932777122e-05
1995-06-01,test,LS,0.0083194624305042
1995-07-01,test,LS,0.0039781214120181
1995-08-01,test,LS,0.0063067752014181
1995-09-01,test,LS,-0.00210518567112
1995-10-01,test,LS,0.0091669011081042
1995-11-01,test,LS,0.002049781231949
1995-12-01,test,LS,0.0063958313022711
1996-01-01,test,LS,-0.0017586364712896
1996-02-01,test,LS,0.0045980145240442
1996-03-01,test,LS,-0.0050041715755699
1996-04-01,test,LS,0.0054009124666786
1996-05-01,test,LS,-0.0065931822071808
1996-06-01,test,LS,0.0113440940762453
1996-07-01,test,LS,0.0087997413383194
1996-08-01,test,LS,0.0078278708317128
1996-09-01,test,LS,0.0010430888139857
1996-10-01,test,LS,0.0081610010373505
1996-11-01,test,LS,0.0060484458391401
1996-12-01,test,LS,0.0111202401609253
1997-01-01,test,LS,0.0130905151803421
1997-02-01,test,LS,0.004348564004983
1997-03-01,test,LS,0.010165124196324
1997-04-01,test,LS,0.003373749555082
1997-05-01,test,LS,-0.0063727670012611
1997-06-01,test,LS,0.0171893818179385
1997-07-01,test,LS,0.0035621970841819
1997-08-01,test,LS,0.0033487769305283
1997-09-01,test,LS,-0.0003860373837764
1997-10-01,test,LS,0.0070117282116614
1997-11-01,test,LS,0.008243879611953
1997-12-01,test,LS,0.0118043406069846
1998-01-01,test,LS,0.0098881982643631
1998-02-01,test,LS,0.0048561702749446
1998-03-01,test,LS,-0.0013244816547152
1998-04-01,test,LS,0.0133816700336224
1998-05-01,test,LS,0.0121879576385831
1998-06-01,test,LS,0.0012636545030746
1998-07-01,test,LS,0.0098472835363391
1998-08-01,test,LS,0.0134462861977586
1998-09-01,test,LS,0.0091939542937026
1998-10-01,test,LS,0.0101391397400754
1998-11-01,test,LS,0.0100622317711295
1998-12-01,test,LS,0.0031674090386955
1999-01-01,test,LS,-0.0022678136135354
1999-02-01,test,LS,0.0065656073246495
1999-03-01,test,LS,0.0028315338829315
1999-04-01,test,LS,-0.0045189765249683
1999-05-01,test,LS,0.0085235613891823
1999-06-01,test,LS,0.0036292904536392
1999-07-01,test,LS,0.0034784285231638
1999-08-01,test,LS,0.0061673258498137
1999-09-01,test,LS,0.006299309870087
1999-10-01,test,LS,0.0025982787233489
1999-11-01,test,LS,-0.0176120847896315
1999-12-01,test,LS,-0.0130490358459495
2000-01-01,test,LS,-0.0005382183974024
2000-02-01,test,LS,-0.0533539895819478
2000-03-01,test,LS,0.0268443942922264
2000-04-01,test,LS,0.0398666493459713
2000-05-01,test,LS,0.008978635133515
2000-06-01,test,LS,0.0145974871929625
2000-07-01,test,LS,0.0121946878069005
2000-08-01,test,LS,0.0124328240105024
2000-09-01,test,LS,0.0119217828189563
2000-10-01,test,LS,0.0091958888216969
2000-11-01,test,LS,-0.0049412779836343
2000-12-01,test,LS,0.0144744759234098
2001-01-01,test,LS,0.0202534539627936
2001-02-01,test,LS,0.0269297490037744
2001-03-01,test,LS,0.0055537804425095
2001-04-01,test,LS,0.013976019906366
2001-05-01,test,LS,0.0061045438737416
2001-06-01,test,LS,0.0084543730584426
2001-07-01,test,LS,0.0118355416099269
2001-08-01,test,LS,0.0083280976505148
2001-09-01,test,LS,0.0066046395652165
2001-10-01,test,LS,-0.008236092095621
2001-11-01,test,LS,-0.0131175506601276
2001-12-01,test,LS,0.0010029928323618
2002-01-01,test,LS,0.0178189935810762
2002-02-01,test,LS,0.0157580400241287
2002-03-01,test,LS,0.0033847288048993
2002-04-01,test,LS,0.0220611967044352
2002-05-01,test,LS,0.0047406028477578
2002-06-01,test,LS,0.016217779466912
2002-07-01,test,LS,0.013994585466394
2002-08-01,test,LS,0.0033138637067667
2002-09-01,test,LS,0.0172272974267333
2002-10-01,test,LS,-0.0046375437489568
2002-11-01,test,LS,-0.0337404951835432
2002-12-01,test,LS,0.031492321956435
2003-01-01,test,LS,0.0016204042664428
2003-02-01,test,LS,0.0007613646962286
2003-03-01,test,LS,-0.0019293135129384
2003-04-01,test,LS,-0.0128261931672788
2003-05-01,test,LS,-0.0103250667403707
2003-06-01,test,LS,-0.0001639159553273
2003-07-01,test,LS,-0.0048590764144682
2003-08-01,test,LS,0.0012207183197401
2003-09-01,test,LS,-0.0022071142744862
2003-10-01,test,LS,-0.0087425746383657
2003-11-01,test,LS,-0.0052073854208801
2003-12-01,test,LS,0.0122367631758022
2004-01-01,test,LS,-0.0107289202734885
2004-02-01,test,LS,0.0047924985436392
2004-03-01,test,LS,-0.0040097019180711
2004-04-01,test,LS,0.002851751280056
2004-05-01,test,LS,-0.0013543976245626
2004-06-01,test,LS,0.0071264481318886
2004-07-01,test,LS,0.0131298964408354
2004-08-01,test,LS,0.001183139514915
2004-09-01,test,LS,0.0033970889233887
2004-10-01,test,LS,-0.005723269998791
2004-11-01,test,LS,-0.0058377603007746
2004-12-01,test,LS,-0.006027562348625
2005-01-01,test,LS,0.0189928130953007
2005-02-01,test,LS,0.0027150123583547
2005-03-01,test,LS,0.0012842028608331
2005-04-01,test,LS,0.0038832930807015
2005-05-01,test,LS,0.0015773452653376
2005-06-01,test,LS,0.0075394483634625
2005-07-01,test,LS,-0.0004778572400074
2005-08-01,test,LS,0.0044918817214127
2005-09-01,test,LS,-0.0002521611376674
2005-10-01,test,LS,0.0041520942361925
2005-11-01,test,LS,-0.0013551568557224
2005-12-01,test,LS,0.0079799315892546
2006-01-01,test,LS,0.0010242358769624
2006-02-01,test,LS,0.0019632485886425
2006-03-01,test,LS,-0.005605469215924
2006-04-01,test,LS,0.0002424111245098
2006-05-01,test,LS,0.0038185447727512
2006-06-01,test,LS,0.0019260993524032
2006-07-01,test,LS,0.0059169501355071
2006-08-01,test,LS,0.0018391315458891
2006-09-01,test,LS,0.0028648699054816
2006-10-01,test,LS,0.0028946880938307
2006-11-01,test,LS,-0.0043476637194885
2006-12-01,test,LS,0.0030184010203722
2007-01-01,test,LS,0.0032718097622221
2007-02-01,test,LS,0.0008703239951855
2007-03-01,test,LS,0.0044413899821064
2007-04-01,test,LS,0.0042627212077993
2007-05-01,test,LS,0.003302822938123
2007-06-01,test,LS,0.0043800080804713
2007-07-01,test,LS,-0.0086693561302736
2007-08-01,test,LS,-0.0046435408371893
2007-09-01,test,LS,-0.0002425020761124
2007-10-01,test,LS,0.0022291305867128
2007-11-01,test,LS,-0.0027466838338997
2007-12-01,test,LS,0.001125078311549
2008-01-01,test,LS,0.0007681685464537
2008-02-01,test,LS,0.0138653267256613
2008-03-01,test,LS,-0.0051519962039244
2008-04-01,test,LS,0.0043403231766304
2008-05-01,test,LS,0.0035589438206873
2008-06-01,test,LS,0.0017981504762152
2008-07-01,test,LS,0.0009754669657152
2008-08-01,test,LS,-0.0097352871233127
2008-09-01,test,LS,-0.0013069508951559
2008-10-01,test,LS,0.0028734829244987
2008-11-01,test,LS,0.0087180392515767
2008-12-01,test,LS,0.0282509063833301
2009-01-01,test,LS,0.015715942560848
2009-02-01,test,LS,0.0002308993379888
2009-03-01,test,LS,0.0132613702554321
2009-04-01,test,LS,-0.0142551961656639
2009-05-01,test,LS,-0.0066113116885592
2009-06-01,test,LS,0.009664669636331
2009-07-01,test,LS,0.0010362820151
2009-08-01,test,LS,-0.01095573126253
2009-09-01,test,LS,-0.0128227901587339
2009-10-01,test,LS,0.0068336488838396
2009-11-01,test,LS,0.0013223479546428
2009-12-01,test,LS,0.0013405644223552
2010-01-01,test,LS,0.0024221411469223
2010-02-01,test,LS,0.0023281251359407
2010-03-01,test,LS,0.0039418070129233
2010-04-01,test,LS,-0.0006768285704129
2010-05-01,test,LS,0.0011520715353009
2010-06-01,test,LS,0.0002346804461645
2010-07-01,test,LS,-0.0002720817408167
2010-08-01,test,LS,0.0032832793723861
2010-09-01,test,LS,0.0020073885112982
2010-10-01,test,LS,7.527847242370442e-05
2010-11-01,test,LS,0.0004166136656564
2010-12-01,test,LS,-0.0067402708605252
2011-01-01,test,LS,0.0015111950881369
2011-02-01,test,LS,-0.007438185563638
2011-03-01,test,LS,0.0055758527183671
2011-04-01,test,LS,0.0040686688400179
2011-05-01,test,LS,0.0041753116675758
2011-06-01,test,LS,0.0054776298491398
2011-07-01,test,LS,0.0021482661573865
2011-08-01,test,LS,-0.0006631419505856
2011-09-01,test,LS,0.0026614999600831
2011-10-01,test,LS,0.0191741427818784
2011-11-01,test,LS,0.0030693169629918
2011-12-01,test,LS,-0.0011559309984215
2012-01-01,test,LS,0.004475319754989
2012-02-01,test,LS,0.0002843122889373
2012-03-01,test,LS,0.0022327648102312
2012-04-01,test,LS,0.0102870169848863
2012-05-01,test,LS,0.003600314554601
2012-06-01,test,LS,-0.0010014095164158
2012-07-01,test,LS,0.0041501212983393
2012-08-01,test,LS,-0.0011676867309848
2012-09-01,test,LS,0.0036677904860882
2012-10-01,test,LS,0.0064974061917933
2012-11-01,test,LS,0.0005503239615886
2012-12-01,test,LS,-0.0042841963611149
2013-01-01,test,LS,0.0007837495477988
2013-02-01,test,LS,0.0037956670086743
2013-03-01,test,LS,0.0006471359192713
2013-04-01,test,LS,0.009776382949649
2013-05-01,test,LS,0.0016414056202212
2013-06-01,test,LS,0.0057198654126111
2013-07-01,test,LS,-0.0007487722241879
2013-08-01,test,LS,0.0048877506209167
2013-09-01,test,LS,-0.0035653449824096
2013-10-01,test,LS,0.0065516262775839
2013-11-01,test,LS,0.0036989562952262
2013-12-01,test,LS,-0.0034508203239917
2014-01-01,test,LS,0.0019978667527418
2014-02-01,test,LS,-0.0046555356821648
2014-03-01,test,LS,0.0038917423795978
2014-04-01,test,LS,0.0047811808462076
2014-05-01,test,LS,0.0022762422146732
2014-06-01,test,LS,-0.0002360359239824
2014-07-01,test,LS,0.0099094863495469
2014-08-01,test,LS,-0.0048622734119851
2014-09-01,test,LS,-0.0005432755261846
2014-10-01,test,LS,0.0077527692661599
2014-11-01,test,LS,0.0017343671435368
2014-12-01,test,LS,-0.0015369155647919
2015-01-01,test,LS,0.0045743829078779
2015-02-01,test,LS,-0.0037589023124541
2015-03-01,test,LS,0.008794500870567
2015-04-01,test,LS,-0.0020356759144538
2015-05-01,test,LS,0.0173277215479584
2015-06-01,test,LS,0.0032211927473286
2015-07-01,test,LS,0.0045503351205451
2015-08-01,test,LS,-0.0023487921573172
2015-09-01,test,LS,0.0103625065700088
2015-10-01,test,LS,0.001862642152922
2015-11-01,test,LS,-0.0050374552130708
2015-12-01,test,LS,0.0029355506165331
2016-01-01,test,LS,0.0040523901065653
2016-02-01,test,LS,-0.0041418126088304
2016-03-01,test,LS,-0.0035580322556907
2016-04-01,test,LS,-0.0190687678698487
2016-05-01,test,LS,0.0126383444316416
2016-06-01,test,LS,-0.0089986468643053
2016-07-01,test,LS,-0.0129182850417641
2016-08-01,test,LS,0.0026755036531273
2016-09-01,test,LS,0.0038908789594745
2016-10-01,test,LS,0.0181853776360925
2016-11-01,test,LS,-0.0001230159996683
2016-12-01,test,LS,0.0005972729206139
