seed,epoch,train_weighted_mse,validation_weighted_mse,validation_mse
47,22,0.016088010885358463,0.027483583671900576,0.027566662191315528
47,23,0.016081584174688936,0.02747897712623592,0.02756166830819574
47,24,0.016085536271143612,0.02747498685707802,0.027557658325861233
47,25,0.016077656904039336,0.027471353504147294,0.02755424886098803
47,26,0.016072252260787092,0.027466724763061424,0.027549313395985212
47,27,0.01606703453879712,0.027462315263093267,0.027545218903647497
47,28,0.01606886765445359,0.027459150727102373,0.027541523091867942
47,29,0.016060216432014558,0.027454414587886042,0.027536737482034744
47,30,0.01605324688152014,0.027450855412110727,0.027533283020202866
47,31,0.016048653868403446,0.02744801246439439,0.027530443276283657
47,32,0.016046402065436415,0.02744467137522853,0.027527356467600975
47,33,0.01604719326564306,0.02744303327232758,0.027525728495531015
47,34,0.016040647115866707,0.027439632408496794,0.027522076353025657
47,35,0.016037061227048757,0.02743914849636152,0.027521353717455208
47,36,0.016033941197720662,0.027435897227937937,0.02751833225393894
47,37,0.016035208899164884,0.027433669748572576,0.027516230240785422
47,38,0.016030294320142042,0.027433002731427993,0.027515213523103405
47,39,0.016026610215738382,0.02743161111603958,0.027514214094182293
47,40,0.016023176788358583,0.02742978658891808,0.02751225864584991
47,41,0.01602486873995918,0.027429126874038208,0.027511504809694262
47,42,0.01602866939852824,0.027429454177128627,0.027512073607041658
47,43,0.01602196884136556,0.027428567312749497,0.027510968396303008
47,44,0.016021162618143896,0.027428605844462522,0.027510795248929635
47,45,0.016025074296739522,0.027432387782605726,0.02751536848697199
47,46,0.016018406254554095,0.027427890280245795,0.027510335263983905
47,47,0.01602043325271215,0.027427371848313686,0.027509572711291043
47,48,0.01601510880887322,0.02742610428483732,0.02750851428699884
47,49,0.01601767817919791,0.027426333339275202,0.02750838345235248
47,50,0.016012581862757006,0.027424530055105603,0.027506721710916487
47,51,0.016012963728543973,0.027424753423590326,0.027506885420184993
47,52,0.016012896761952146,0.027427263728615564,0.027510075268728142
47,53,0.0160109018011572,0.027425784861265744,0.0275079606714348
47,54,0.016012134817244738,0.027426118081210975,0.027508249269632225
47,55,0.016005901794127524,0.02742551612060658,0.027508075660455558
47,56,0.016002964012004205,0.027425503738505542,0.02750786123941259
47,57,0.015996577290707328,0.02742568274501055,0.0275079952200939
47,58,0.01600185261537189,0.02742625093624847,0.027508974271944566
47,59,0.016002011191158173,0.027425783793345607,0.027508439446002148
47,60,0.016000380401609143,0.027424836807949077,0.0275075214676374
47,61,0.01600143731952454,0.027423326249347645,0.02750580243372997
47,62,0.01599682602705323,0.027424343111356338,0.027506483189513993
47,63,0.015989654789698642,0.027424781131788457,0.027507015360087463
47,64,0.0159932593064823,0.02742676896410269,0.02750928417081903
47,65,0.01598985990363389,0.027425103326179846,0.02750741692691622
47,66,0.015988769835013118,0.02743136390695938,0.027514428803852322
47,67,0.015988936550466088,0.02742964481530431,0.027512456037896333
47,68,0.015989544376845126,0.027424343457708816,0.027506800823593667
47,69,0.015991014500198335,0.02742425219383122,0.027506665428639762
47,70,0.015984765298336014,0.02742566828479465,0.027508034675413018
47,71,0.01598318205794594,0.02742415429153116,0.027506614572551765
47,72,0.015983974814273067,0.02742497454078395,0.027507716752706284
47,73,0.015987144258617733,0.02742343843868737,0.027505831931415516
47,74,0.015985026916572647,0.0274296890618332,0.027512751043614492
47,75,0.015995621453364972,0.02742454893131558,0.027506639423341642
47,76,0.015981157908983374,0.027430936738904864,0.027513786291153766
48,1,0.044956953962440815,0.030938059460269236,0.031017532088291205
48,2,0.01900007268016707,0.028203506763409533,0.02828643452360202
48,3,0.01695598510741748,0.027751775593289094,0.027834506659981207
48,4,0.016516837780157154,0.02762363660656589,0.02770594596191735
48,5,0.016366732777449787,0.027571643817947716,0.02765343771490478
48,6,0.01627295521770023,0.027547836530035848,0.027629656490324284
48,7,0.01623709861834027,0.027535958429575066,0.027617733393058414
48,8,0.016209259960033032,0.02752832291605141,0.027609928859627077
48,9,0.01619794944555308,0.027522108255837736,0.027604095389252077
48,10,0.016179497753812402,0.027518362482665634,0.027600360439643166
48,11,0.0161703212638361,0.02751554851310651,0.027597832990203016
48,12,0.016170252721793472,0.027513781971162138,0.027595566170998165
48,13,0.01616663035777121,0.027511433268429957,0.02759368290829352
48,14,0.016148041059899365,0.0275101820123827,0.027592199336341744
48,15,0.01615145036391362,0.027510819445253243,0.02759342259554799
48,16,0.016152795843624626,0.027507977247967268,0.027589962390037616
48,17,0.01614821655953322,0.027507385042957636,0.02758950353073742
48,18,0.01614796010556718,0.02750591079364084,0.027588060828377357
48,19,0.016143015588620496,0.027505425063155065,0.027587892472213184
48,20,0.016143227027957632,0.027505990801062943,0.027587794454463566
48,21,0.016138042736709154,0.027502792033902275,0.027585141394526846
48,22,0.016138866525254772,0.02750326598840384,0.02758519660888345
48,23,0.016137127587884874,0.02750102959046221,0.02758308700483825
48,24,0.016133619122741482,0.02749934539381916,0.027581616219065238
48,25,0.01613296774657066,0.027499381356751316,0.027581283432064906
48,26,0.016129377433884554,0.027496996979714042,0.027579250747131235
48,27,0.016130800394085255,0.027496112857292018,0.027578150269876367
48,28,0.016122488221908326,0.027493551118924,0.027575696160572198
48,29,0.01612199592767438,0.027492974182286047,0.027575278892431367
48,30,0.016120215162433064,0.027495864262801914,0.027577508103530286
48,31,0.016115881227011398,0.027497120829587145,0.02757856730711555
48,32,0.016111846839025605,0.02748891839478465,0.02757112006512195
48,33,0.01611213078046589,0.02749088374305061,0.027572534886108002
48,34,0.016104487357654348,0.027486470057990025,0.027569182569392708
48,35,0.016102375061720447,0.027481253354712364,0.027563570706874475
48,36,0.016095273161625543,0.027480397690918836,0.02756224593753118
48,37,0.01609418532951593,0.027475668651928277,0.02755811071991528
48,38,0.016085498713053835,0.027473329040948607,0.027555815499807713
48,39,0.01608309329881786,0.027470478906418377,0.027552933298847955
48,40,0.016081390299487845,0.027467507635109446,0.027549573881906982
48,41,0.01607677635571277,0.02746502639482954,0.027547076103328613
48,42,0.016069613907862303,0.02746116935592432,0.02754387456538953
48,43,0.016065590051036957,0.027460693611934955,0.02754329823487586
48,44,0.016063683087001488,0.027456338431580216,0.02753884552749382
48,45,0.016057434701865467,0.02745556095685829,0.027538012867288048
48,46,0.01605586639681755,0.02745111384878371,0.027533411892185215
48,47,0.0160501124014689,0.027451382069914158,0.02753414794891396
48,48,0.016045744854558047,0.027448846885236015,0.027531004049798784
48,49,0.016044816261784993,0.02744535712426956,0.02752762390943489
48,50,0.016038189337555325,0.027444408147346288,0.027527032714627624
48,51,0.016037449743922162,0.027442642644459347,0.027525533095011306
48,52,0.016040414915594384,0.027436941740419347,0.027519267376751054
48,53,0.016034243157484897,0.02743649471482284,0.027518296723947837
48,54,0.016027520143189623,0.027430185586971162,0.027512604940596652
48,55,0.016024209042278036,0.027429258776606392,0.027511365114197158
48,56,0.01602074690043773,0.02742881154897094,0.027510652291946755
48,57,0.01602433320386156,0.027424628361483554,0.027506882562777096
48,58,0.01602183812654046,0.027427277842478986,0.02750900596319577
48,59,0.01601756686495181,0.02742891424248026,0.02751177150109782
48,60,0.016019996526169145,0.027430929840718037,0.027514018231859286
48,61,0.016004126499529397,0.02742204696761249,0.027504492701856512
48,62,0.01600122657971245,0.027419843559744254,0.027502251830224367
48,63,0.016009917388637905,0.027420474700544803,0.027502377296407404
48,64,0.01600059537776658,0.027420213579640126,0.027502300925687295
48,65,0.015998643297624033,0.02741952482887763,0.02750188215668575
48,66,0.01599248693460179,0.027419523356879607,0.0275014033532557
48,67,0.015990520639503184,0.027418029827274943,0.027499958486192688
48,68,0.015995825251031923,0.02741723356293116,0.027499263962897896
48,69,0.0159835597500275,0.027420321728200955,0.02750249280495687
48,70,0.015983629058496415,0.027420931828088548,0.027502623495289695
48,71,0.015981340696200493,0.027417756266543816,0.02749983605059378
48,72,0.015981779604012324,0.02741562683379205,0.027497400586597692
48,73,0.01597701641851708,0.02741394950647312,0.027496159028435836
48,74,0.0159818179670246,0.02740863198576205,0.027490578366502805
48,75,0.015971951357652232,0.027412917231779216,0.027494809206263727
48,76,0.015970052507607056,0.02741400088209049,0.027495817120820408
48,77,0.015963261825710475,0.027415555167692094,0.027497216211631682
48,78,0.01596582321894743,0.02741449732064033,0.027497070743593376
48,79,0.015966480019638858,0.027410725484444363,0.027492185701737965
48,80,0.015966165783406774,0.027404871867824875,0.02748682361707757
48,81,0.015961755790370923,0.027403474018091883,0.027485577498608162
48,82,0.01596417821050867,0.02740633462978453,0.02748877430306346
48,83,0.015958984240786827,0.0274024477179782,0.027484579685998586
48,84,0.0159585188353725,0.027403342779365944,0.027485149724442343
48,85,0.015954084369460744,0.02740449246754943,0.02748624607433025
48,86,0.015956660479167453,0.02740102198687084,0.027482869484079193
48,87,0.01595359792923296,0.02740435762098519,0.02748613247071938
48,88,0.0159495975745931,0.02740688965962834,0.02748882039680496
48,89,0.015947643428888165,0.027411527203839655,0.027492965023663024
48,90,0.015945296522068435,0.027405915168072618,0.027487849830589862
48,91,0.01594624887874414,0.027408962838965354,0.02749017959935653
48,92,0.01594562306389992,0.027400820582905678,0.027482823390337693
48,93,0.015940004115698264,0.02740485896619512,0.02748689635109672
48,94,0.01593802071625904,0.02740473947459068,0.02748665878216353
48,95,0.0159403755667665,0.027402177534183718,0.027484292732975403
48,96,0.015937488959653516,0.027398042836043066,0.027480075545274426
48,97,0.01593793960710344,0.027401783125300953,0.02748335166444585
48,98,0.015936268028656244,0.027402132190871988,0.027484403075100493
48,99,0.015942345693306482,0.027405337192377234,0.027487039106040664
48,100,0.01593924932842698,0.02740323388037475,0.027485504302785714
49,1,0.04130505794579771,0.029387930983127048,0.029475058165141125
49,2,0.018032211046153924,0.028238839449510146,0.028323493343378872
49,3,0.017031206056906213,0.02783145256626635,0.02791513090593955
49,4,0.016623807762955623,0.027652941460751267,0.027736155344067544
49,5,0.016399403726682093,0.02758357632461004,0.02766650513187595
49,6,0.01630071001663016,0.02755398140022548,0.02763671754931143
49,7,0.016267043879125385,0.027539150183098084,0.027621645732858482
49,8,0.016225389669473234,0.027532182321698552,0.027614767692290165
49,9,0.016212388734157767,0.027526984321454628,0.02760943591347108
49,10,0.01618876930358314,0.027523133834383758,0.027605565568908263
49,11,0.016175460362125405,0.027520739730614432,0.027603154465036053
49,12,0.01617722750418812,0.02751941057412264,0.02760188239899394
49,13,0.01617054761905786,0.027518371661006267,0.027600785702753563
49,14,0.01616462446446552,0.02751723894409414,0.027599533754017542
49,15,0.01615784136975377,0.02751612293868901,0.02759844759266486
49,16,0.016160928320104757,0.02751555399702072,0.02759776311359176
49,17,0.016156367633219967,0.027514394986183077,0.027596846434048784
49,18,0.01615292296410179,0.027513789677504744,0.027596109973242158
49,19,0.016150255443106828,0.027513817962957002,0.0275960132254516
49,20,0.01614462413425561,0.027513760699347533,0.027595906260263117
49,21,0.016150399857605222,0.027512824364289656,0.0275951324222522
49,22,0.016145562758431094,0.027512461935285563,0.027594950414028083
49,23,0.016144167045044955,0.02751218658506664,0.027594516174616116
49,24,0.016145217061608867,0.027512137431877665,0.02759442710430536
49,25,0.016141821920323998,0.027511917728956652,0.027594344152888278
49,26,0.0161469182742533,0.02751195447118188,0.027594213029614862
49,27,0.01614662522040676,0.027511717710401395,0.027594085312140755
49,28,0.01614341224947533,0.02751215039123283,0.027594295028562643
49,29,0.016137708881853143,0.027512511579140548,0.027594571273521894
49,30,0.0161411012585308,0.027511853826924712,0.02759401765795786
49,31,0.016140341132882846,0.027512100689652434,0.027594218773293357
49,32,0.016141261890690737,0.02751216869018868,0.027594255082577523
49,33,0.016139128888465012,0.02751147462868821,0.027593710183550703
49,34,0.01613945599567021,0.027511287915840597,0.0275935757699288
49,35,0.016139137679349828,0.027512235161001486,0.02759428348348024
49,36,0.01614124845249973,0.02751119500678874,0.02759366616792403
49,37,0.016141050404061524,0.02751146680689478,0.027593628328916448
49,38,0.016137818938586502,0.027512044696002044,0.027594085889394875
49,39,0.016138033743820834,0.027510948115198313,0.027593309107387946
49,40,0.016136941610513784,0.027511509552562936,0.027594182088794016
49,41,0.016140523393660438,0.027510181117638803,0.02759258058382547
49,42,0.016139899329027943,0.0275116354805509,0.02759358483281849
49,43,0.01613614356153072,0.02750961001126754,0.02759181208541517
49,44,0.01613384371660799,0.027509949234655696,0.027592650258397786
49,45,0.016134673771441597,0.027508818307231363,0.027591103188492783
49,46,0.016133704255088085,0.027508793138951396,0.027591383243329225
49,47,0.016130365106291372,0.027507857323422234,0.027590137933015586
49,48,0.016129302731718385,0.02750654764925725,0.02758876969643704
49,49,0.01612768573099551,0.027507289218772435,0.02759000709836923
49,50,0.016123976930375074,0.027507524103477003,0.027590345224970173
49,51,0.016116087671146365,0.02750362437662904,0.027585849050352874
49,52,0.016113295070347856,0.02750132453845877,0.0275838538003489
49,53,0.016104583680148575,0.02749889100823252,0.02758145297160003
49,54,0.016104387880965434,0.027494037340075786,0.02757643605604084
49,55,0.01609542510660278,0.02749057696134443,0.02757267080059062
49,56,0.016097148704134232,0.027484084353268257,0.027566004092755725
49,57,0.01609588016205306,0.027485968972544454,0.02756809000051929
49,58,0.016087286299182317,0.02748011342212364,0.027561844110938066
49,59,0.016080657816247543,0.0274754925028312,0.027557050304096362
49,60,0.016076062735314683,0.027469455896653224,0.027551369777200525
49,61,0.01606874748035938,0.027467733370336093,0.027548962742969862
49,62,0.016072006455952477,0.02746287655614436,0.027544069100028056
49,63,0.016069588236311588,0.027460487589936772,0.02754206871246241
49,64,0.01606602992554084,0.02746099268729853,0.02754278309329894
49,65,0.016065300503110534,0.027459681137057632,0.027541757110688295
49,66,0.016061029488899866,0.027459247965560186,0.027540777712485153
49,67,0.016056989580531155,0.027455622088070415,0.027537408886302017
49,68,0.016060412858673132,0.02745642002645117,0.027538299387370638
49,69,0.016053909622236743,0.027453958181909956,0.027536040303371
49,70,0.01604734730245054,0.02745204288157687,0.0275334982205389
49,71,0.016045745234049173,0.02745068047524732,0.027532391682115773
49,72,0.016054586443660403,0.027453052325870024,0.027534800044030912
49,73,0.01604073765379358,0.02745066122382216,0.027532284601476463
49,74,0.016048343614057752,0.027450779734094582,0.027532779423708353
49,75,0.016054544750031933,0.027449657782971936,0.027531266758148914
49,76,0.016045713282429572,0.02745002618655625,0.027531458175615194
49,77,0.016043856559353985,0.02744866744579041,0.027530179211386344
49,78,0.016042710822760316,0.027448725228928595,0.02753037570868888
49,79,0.016037428168481846,0.02744749544673489,0.027529173923335908
49,80,0.01604116894251589,0.027445969013644947,0.027527769175434254
49,81,0.016032971791826025,0.027448483705801555,0.02753021471251474
49,82,0.016035288900380803,0.027447281314316212,0.02752919955341885
49,83,0.016038842002170456,0.02744587809611983,0.027527922927069185
49,84,0.016019449905658355,0.02744519673421017,0.02752727706629673
49,85,0.01602670747767985,0.027444849775616703,0.027526992624328974
49,86,0.016029763639578355,0.027446273977000626,0.027528081845128494
49,87,0.016031507590172505,0.027446429085184746,0.02752856197624302
49,88,0.01602873237598114,0.027445998973134177,0.027527904397211925
49,89,0.01602261657896944,0.027446661920637164,0.027528987123902594
49,90,0.016014491409535106,0.027444086616797144,0.02752604076114737
49,91,0.0160211900523788,0.02744418959893353,0.02752624375255876
49,92,0.016019051206797606,0.027444380208246504,0.02752635371946867
49,93,0.01601918521120682,0.027441020185145257,0.027522817143238187
49,94,0.016014168540264648,0.027442156423307565,0.027524234879357547
49,95,0.01601447422831266,0.027441195930164444,0.027523708221560927
49,96,0.016005334784039184,0.027448698473199775,0.027530283809832936
49,97,0.01601302021798632,0.027441661860833636,0.0275241588261272
49,98,0.016003499240418776,0.02743634503282752,0.02751847650974359
49,99,0.015998040577843223,0.027437661518591207,0.027520238866572747
49,100,0.01599775846272134,0.02742836507176585,0.027510695499417655
50,1,0.023891425722031505,0.028187379812804336,0.028269569524949894
50,2,0.016760622056877155,0.027654558118661375,0.027737462968963462
50,3,0.01633867834348414,0.027562870074735013,0.02764598801958117
50,4,0.016239500675831707,0.027536464796895907,0.027619608458754552
50,5,0.01618511743235101,0.027523161398268357,0.027605705610757838
50,6,0.0161660974847722,0.027516272764997858,0.027598730908987082
50,7,0.01615364165348954,0.027511765305004224,0.02759406862949668
50,8,0.016148866629523705,0.027510041739629666,0.02759297014376853
50,9,0.016127598443317757,0.02750666849740889,0.027589403434872966
50,10,0.016126037580682984,0.02750147693354849,0.027583932018282194
50,11,0.016119211328515244,0.027498358924240292,0.027580710824840315
50,12,0.01611716447403061,0.02749524810174598,0.02757758008711908
50,13,0.01610661405500185,0.027491840051101307,0.027573988873786114
50,14,0.01609972849394062,0.02748916193830114,0.0275712052678301
50,15,0.016098384248648276,0.027487801465772916,0.027569924658427006
50,16,0.016088997817093803,0.02748693910583151,0.027569407496460665
50,17,0.01608516568635478,0.027483035367067355,0.027564567278387693
50,18,0.016081025637622273,0.02747833943360102,0.027560077742192775
50,19,0.01607209722090855,0.027473874979039904,0.027556122858764045
50,20,0.01607104880213434,0.027467742923891907,0.027549380963579992
50,21,0.016055774345276018,0.027469055570915647,0.027551605008254532
50,22,0.01605699916606934,0.02746245842211694,0.027544147087059705
50,23,0.016046514712590783,0.027457794122176808,0.027540084199385074
50,24,0.016042910679454438,0.027452850662140503,0.02753454227120351
50,25,0.016027774290241003,0.027448265243976918,0.027530004678603084
50,26,0.016019965419806867,0.027444539876738235,0.027526999435927593
50,27,0.016012462270625583,0.027439739113922303,0.027521195809590608
50,28,0.016012724000211226,0.027440566954066874,0.02752296812405334
50,29,0.016000926368115325,0.02743095379676434,0.027512365726489216
50,30,0.01599313578416401,0.027426879392817325,0.027508155061759798
50,31,0.01599281597648323,0.027427265575828773,0.027508768249949047
50,32,0.015992756443450176,0.027427725733956687,0.027509860299293757
50,33,0.015984909399189923,0.027421821232385842,0.027502941215957488
50,34,0.015979148756828113,0.027422956546941542,0.02750421218521677
50,35,0.015975703120697637,0.027421653568924443,0.027502926900055305
50,36,0.015973057322584115,0.027418263442020432,0.027499613317091477
50,37,0.015975269249371538,0.02741687860936802,0.027498214832397026
50,38,0.01596181641616651,0.027416991462549993,0.027498515697244506
50,39,0.015965546531335296,0.02741154879314403,0.027492206598337118
50,40,0.015967397312303157,0.02741145175672516,0.027492532544876123
50,41,0.015961959168027912,0.027407879592731974,0.027488679402486088
50,42,0.01596002029961478,0.027408686565139825,0.027489858703791076
50,43,0.0159518984601361,0.02740895848069669,0.027489826117795987
50,44,0.01595156118938085,0.027405330063288758,0.027486369520123864
50,45,0.01594643424180527,0.027405007031878884,0.027485994535847345
50,46,0.01594393328775757,0.02741071258281461,0.027492182844330068
50,47,0.015952791345886428,0.027401294393093713,0.027482229453573356
50,48,0.01593557850817056,0.02740295679839344,0.02748390885898543
50,49,0.015937579360452068,0.027408083074811997,0.027489336202224122
50,50,0.015941717709761993,0.02740691456814395,0.02748778324432709
50,51,0.015934692307894616,0.02740212783260332,0.027483617143615757
50,52,0.01593012029737465,0.02740468524156538,0.027485282290851062
50,53,0.015931637248457423,0.02740264909308066,0.027483598325131437
50,54,0.015935674789986084,0.02740448669500815,0.02748582211004162
50,55,0.015934831865348775,0.027401776688917426,0.027482784541135397
50,56,0.015930171895457604,0.02740305065991461,0.027483936018791788
50,57,0.015922960488087074,0.027404946737685242,0.02748530486148716
50,58,0.015928128578361993,0.027407039457074484,0.0274883410449835
50,59,0.015922027599781216,0.02740299836069064,0.02748384224385995
50,60,0.015920828615322066,0.027406045858407137,0.027486563794998038
50,61,0.015925319304866518,0.027400179195844362,0.027480900066197102
50,62,0.015920613450592702,0.027398094269385845,0.027479269900561484
50,63,0.01591500135409819,0.02740341548452333,0.02748420675097419
50,64,0.015920708073526968,0.02740298453545428,0.027483498864246517
50,65,0.015912072609511073,0.027408802131416197,0.027489451162382172
50,66,0.015918959222868956,0.027401039535396323,0.027482363694019022
50,67,0.015909467387703963,0.02739940815750596,0.027480207592154436
50,68,0.015904972668021447,0.02740972539166808,0.02749099554805552
50,69,0.015908074865463383,0.02740429862561334,0.02748557634409992
50,70,0.015905807806951684,0.027405372491467146,0.027486251240754624
50,71,0.015897371080748093,0.027403544471958172,0.027484547388630556
50,72,0.01590744698372944,0.027397270787509937,0.027478335961120315
50,73,0.01589746543292185,0.027405417805916172,0.027487275231838554
50,74,0.015903526378998105,0.027399396352659047,0.027480176045216763
50,75,0.015898880079157993,0.027402518402746143,0.02748365027800226
50,76,0.015893114862191932,0.027405845089421513,0.027486665968977326
50,77,0.015890153401601857,0.02740548704754879,0.02748601577879897
50,78,0.015895976105044164,0.027394881705851522,0.02747568982823304
50,79,0.015892310086154212,0.027406317543062348,0.027487100843368823
50,80,0.015890392271109225,0.027402316767879326,0.027483453492072662
50,81,0.015882559359869684,0.027402539010718503,0.027483036628009716
50,82,0.01588746093385835,0.02740128293459928,0.027482686465660367
50,83,0.015892227721554377,0.02739864473892204,0.02747910734580122
50,84,0.015884629267344862,0.027399263151269074,0.027480333289239125
50,85,0.01587947472552242,0.027389035362634043,0.02746987431046118
50,86,0.015880589626219386,0.02739200931817467,0.02747277241477195
50,87,0.015873809090581285,0.027398960381479084,0.027479443798365213
50,88,0.01588286159684614,0.027401566106611635,0.02748289130428494
50,89,0.015878756211918765,0.027398466915787997,0.027479148706058935
50,90,0.015877375754372407,0.027398462153441442,0.027478779003657614
50,91,0.015881901301860228,0.027394771075097944,0.027476116245851678
50,92,0.01587204495663257,0.027399449084823616,0.027480373379537775
50,93,0.01587550527201236,0.027396316528711398,0.027478001413494917
50,94,0.015868471990150016,0.027392551763878493,0.027473829136164498
50,95,0.015868948186561194,0.027397114034151553,0.02747804294692887
50,96,0.01586175731357994,0.027395049282724803,0.027475767238010568
50,97,0.0158736564833123,0.027396711601436412,0.02747793384590014
50,98,0.015861882048062655,0.027392180676062486,0.02747339013440604
50,99,0.015864597873646077,0.02738744687472537,0.02746852186178282
50,100,0.015857026843332372,0.027399031585775738,0.027479758488448875
